grupo_id,dia,franja,hora,minuto_dia,origen,destino,tamano_grupo,espera_maxima_min,conexion_fuerte,fin_de_semana
3_00050,3,valle,11,699.3,laksevag,kleppesto,9,26.6,False,False
3_00057,3,valle,11,700.76,laksevag,sandviken,13,32.2,False,False
3_00077,3,valle,11,705.15,sandviken,bryggen,9,12.9,True,False
3_00064,3,valle,11,706.58,bryggen,laksevag,9,13.3,True,False
3_00071,3,valle,11,712.09,bryggen,sandviken,7,16.5,True,False
3_00053,3,valle,12,724.91,laksevag,bryggen,8,15.9,True,False
3_00046,3,valle,12,729.47,kleppesto,bryggen,8,13.8,True,False
3_00072,3,valle,12,732.64,bryggen,sandviken,12,10.9,True,False
3_00066,3,valle,12,737.51,bryggen,laksevag,11,18.4,True,False
3_00065,3,valle,12,742.33,bryggen,laksevag,8,15.1,True,False
3_00061,3,valle,12,750.75,bryggen,kleppesto,9,16.2,True,False
3_00051,3,valle,12,769.21,laksevag,kleppesto,8,33.5,False,False
3_00047,3,valle,13,787.67,kleppesto,bryggen,6,12.6,True,False
3_00062,3,valle,13,802.26,bryggen,kleppesto,7,11.0,True,False
3_00075,3,valle,13,807.53,sandviken,kleppesto,11,34.6,False,False
3_00040,3,valle,13,810.58,kleppesto,laksevag,11,26.7,False,False
3_00067,3,valle,14,840.97,bryggen,laksevag,5,11.9,True,False
3_00049,3,valle,14,850.63,kleppesto,bryggen,10,13.8,True,False
3_00054,3,valle,14,851.42,laksevag,bryggen,13,16.5,True,False
3_00078,3,valle,14,862.11,sandviken,bryggen,7,11.2,True,False
3_00073,3,valle,14,880.24,bryggen,sandviken,12,17.9,True,False
3_00058,3,valle,14,880.76,laksevag,sandviken,12,28.8,False,False
3_00048,3,valle,14,889.21,kleppesto,bryggen,11,18.7,True,False
3_00041,3,valle,14,892.7,kleppesto,laksevag,11,32.0,False,False
3_00091,3,tarde,15,912.59,bryggen,kleppesto,4,13.0,True,False
3_00088,3,tarde,15,915.45,laksevag,bryggen,9,11.0,True,False
3_00092,3,tarde,15,915.87,bryggen,kleppesto,12,16.4,True,False
3_00093,3,tarde,15,918.58,bryggen,kleppesto,7,17.0,True,False
3_00081,3,tarde,15,934.4,kleppesto,bryggen,16,10.0,True,False
3_00096,3,tarde,15,937.79,bryggen,kleppesto,7,14.4,True,False
3_00103,3,tarde,15,938.86,bryggen,laksevag,14,19.7,True,False
3_00095,3,tarde,15,946.87,bryggen,kleppesto,12,11.2,True,False
3_00079,3,tarde,15,948.93,kleppesto,laksevag,8,25.7,False,False
3_00085,3,tarde,15,952.79,kleppesto,sandviken,7,29.9,False,False
3_00110,3,tarde,15,955.34,bryggen,sandviken,12,13.7,True,False
3_00094,3,tarde,15,958.93,bryggen,kleppesto,11,13.7,True,False
3_00100,3,tarde,16,970.17,bryggen,kleppesto,10,11.8,True,False
3_00106,3,tarde,16,971.45,bryggen,laksevag,10,15.5,True,False
3_00105,3,tarde,16,971.85,bryggen,laksevag,8,16.9,True,False
3_00098,3,tarde,16,982.07,bryggen,kleppesto,9,13.7,True,False
3_00087,3,tarde,16,985.03,laksevag,kleppesto,6,30.5,False,False
3_00114,3,tarde,16,989.17,sandviken,bryggen,9,10.8,True,False
3_00097,3,tarde,16,1003.44,bryggen,kleppesto,14,17.9,True,False
3_00112,3,tarde,16,1004.24,sandviken,kleppesto,8,26.2,False,False
3_00099,3,tarde,16,1007.21,bryggen,kleppesto,12,14.3,True,False
3_00080,3,tarde,16,1009.32,kleppesto,laksevag,11,31.1,False,False
3_00111,3,tarde,16,1012.75,bryggen,sandviken,8,13.5,True,False
3_00086,3,tarde,16,1012.84,kleppesto,sandviken,7,34.8,False,False
3_00082,3,tarde,16,1016.98,kleppesto,bryggen,8,14.8,True,False
3_00104,3,tarde,16,1018.16,bryggen,laksevag,10,13.8,True,False
3_00090,3,tarde,17,1022.35,laksevag,sandviken,12,32.7,False,False
3_00108,3,tarde,17,1023.57,bryggen,laksevag,11,11.3,True,False
3_00101,3,tarde,17,1024.24,bryggen,kleppesto,15,18.2,True,False
3_00089,3,tarde,17,1027.17,laksevag,bryggen,9,11.7,True,False
3_00109,3,tarde,17,1027.28,bryggen,laksevag,15,15.5,True,False
3_00084,3,tarde,17,1031.01,kleppesto,bryggen,13,15.6,True,False
3_00083,3,tarde,17,1035.72,kleppesto,bryggen,12,14.8,True,False
3_00102,3,tarde,17,1057.17,bryggen,kleppesto,13,15.2,True,False
3_00107,3,tarde,17,1070.13,bryggen,laksevag,6,17.6,True,False
3_00113,3,tarde,17,1076.46,sandviken,laksevag,8,27.9,False,False
3_00115,3,noche,18,1092.21,kleppesto,laksevag,13,25.0,False,False
3_00118,3,noche,20,1210.93,laksevag,bryggen,6,11.7,True,False
3_00116,3,noche,20,1215.06,kleppesto,bryggen,8,19.7,True,False
3_00119,3,noche,20,1220.54,bryggen,kleppesto,8,15.4,True,False
3_00120,3,noche,20,1248.39,bryggen,laksevag,6,15.1,True,False
3_00121,3,noche,21,1285.42,sandviken,kleppesto,12,33.4,False,False
3_00117,3,noche,23,1384.42,kleppesto,bryggen,9,16.9,True,False
4_00025,4,manana,6,363.13,sandviken,laksevag,9,32.7,False,False
4_00004,4,manana,6,373.28,kleppesto,bryggen,9,11.6,True,False
4_00017,4,manana,6,380.05,laksevag,kleppesto,6,30.3,False,False
4_00018,4,manana,6,386.33,laksevag,bryggen,7,15.6,True,False
4_00023,4,manana,6,406.31,bryggen,kleppesto,7,15.3,True,False
4_00026,4,manana,6,413.91,sandviken,bryggen,7,14.1,True,False
4_00005,4,manana,6,418.64,kleppesto,bryggen,7,19.5,True,False
4_00021,4,manana,7,422.72,laksevag,bryggen,8,17.7,True,False
4_00016,4,manana,7,424.94,kleppesto,sandviken,10,29.0,False,False
4_00019,4,manana,7,426.57,laksevag,bryggen,11,18.8,True,False
4_00007,4,manana,7,428.75,kleppesto,bryggen,10,17.0,True,False
4_00009,4,manana,7,436.38,kleppesto,bryggen,9,15.7,True,False
4_00001,4,manana,7,440.33,kleppesto,laksevag,10,25.8,False,False
4_00003,4,manana,7,440.44,kleppesto,laksevag,9,33.1,False,False
4_00024,4,manana,7,442.57,bryggen,laksevag,10,15.9,True,False
4_00008,4,manana,7,445.84,kleppesto,bryggen,6,18.6,True,False
4_00015,4,manana,7,448.26,kleppesto,sandviken,9,34.4,False,False
4_00002,4,manana,7,451.27,kleppesto,laksevag,12,29.3,False,False
4_00022,4,manana,7,453.09,laksevag,sandviken,8,28.4,False,False
4_00006,4,manana,7,466.63,kleppesto,bryggen,11,16.0,True,False
4_00020,4,manana,7,474.51,laksevag,bryggen,8,13.8,True,False
4_00014,4,manana,8,485.03,kleppesto,bryggen,9,16.4,True,False
4_00010,4,manana,8,503.66,kleppesto,bryggen,9,15.5,True,False
4_00012,4,manana,8,512.04,kleppesto,bryggen,9,18.5,True,False
4_00011,4,manana,8,516.41,kleppesto,bryggen,2,13.7,True,False
4_00013,4,manana,8,529.26,kleppesto,bryggen,13,11.8,True,False
4_00053,4,valle,9,543.12,sandviken,bryggen,6,13.4,True,False
4_00039,4,valle,9,548.12,laksevag,bryggen,11,14.0,True,False
4_00027,4,valle,9,553.12,kleppesto,laksevag,10,31.4,False,False
4_00034,4,valle,9,564.99,kleppesto,sandviken,14,29.4,False,False
4_00030,4,valle,9,572.02,kleppesto,bryggen,6,10.2,True,False
4_00040,4,valle,9,591.66,laksevag,bryggen,5,17.6,True,False
4_00028,4,valle,10,618.2,kleppesto,laksevag,7,33.6,False,False
4_00031,4,valle,10,653.69,kleppesto,bryggen,7,19.8,True,False
4_00038,4,valle,11,675.47,laksevag,kleppesto,9,34.1,False,False
4_00047,4,valle,11,675.56,bryggen,kleppesto,12,19.5,True,False
4_00042,4,valle,11,688.48,laksevag,bryggen,8,15.3,True,False
4_00048,4,valle,11,694.2,bryggen,laksevag,6,12.1,True,False
4_00032,4,valle,11,696.2,kleppesto,bryggen,9,15.3,True,False
4_00051,4,valle,11,696.8,bryggen,sandviken,13,17.7,True,False
4_00041,4,valle,11,702.69,laksevag,bryggen,12,11.3,True,False
4_00043,4,valle,12,744.44,laksevag,bryggen,8,17.2,True,False
4_00035,4,valle,12,745.76,kleppesto,sandviken,7,33.1,False,False
4_00052,4,valle,12,746.27,sandviken,kleppesto,7,30.1,False,False
4_00049,4,valle,12,750.23,bryggen,laksevag,8,10.6,True,False
4_00044,4,valle,12,769.59,laksevag,bryggen,7,19.3,True,False
4_00029,4,valle,12,778.81,kleppesto,laksevag,15,34.0,False,False
4_00037,4,valle,13,780.38,kleppesto,sandviken,5,34.9,False,False
4_00046,4,valle,13,782.66,laksevag,sandviken,13,34.3,False,False
4_00036,4,valle,13,789.28,kleppesto,sandviken,6,33.2,False,False
4_00033,4,valle,13,824.41,kleppesto,bryggen,8,13.7,True,False
4_00054,4,valle,13,828.12,sandviken,bryggen,7,15.8,True,False
4_00050,4,valle,13,835.91,bryggen,laksevag,11,15.9,True,False
4_00045,4,valle,14,866.85,laksevag,bryggen,2,10.4,True,False
4_00083,4,tarde,15,900.89,bryggen,sandviken,13,15.3,True,False
4_00082,4,tarde,15,913.74,bryggen,sandviken,6,14.0,True,False
4_00060,4,tarde,15,919.09,bryggen,kleppesto,14,16.2,True,False
4_00077,4,tarde,15,921.49,bryggen,laksevag,8,17.6,True,False
4_00091,4,tarde,15,927.14,sandviken,bryggen,11,17.9,True,False
4_00061,4,tarde,15,929.0,bryggen,kleppesto,8,18.4,True,False
4_00056,4,tarde,15,930.75,laksevag,kleppesto,11,34.9,False,False
4_00062,4,tarde,15,935.74,bryggen,kleppesto,12,12.3,True,False
4_00058,4,tarde,15,944.61,laksevag,sandviken,10,27.3,False,False
4_00059,4,tarde,15,951.16,bryggen,kleppesto,12,17.3,True,False
4_00055,4,tarde,15,959.41,kleppesto,laksevag,7,26.5,False,False
4_00084,4,tarde,15,959.47,bryggen,sandviken,10,19.7,True,False
4_00067,4,tarde,16,960.68,bryggen,kleppesto,8,10.4,True,False
4_00057,4,tarde,16,964.3,laksevag,kleppesto,8,28.3,False,False
4_00085,4,tarde,16,964.79,bryggen,sandviken,6,14.5,True,False
4_00064,4,tarde,16,969.66,bryggen,kleppesto,9,15.9,True,False
4_00079,4,tarde,16,975.7,bryggen,laksevag,7,13.2,True,False
4_00086,4,tarde,16,981.58,bryggen,sandviken,11,16.0,True,False
4_00090,4,tarde,16,993.44,sandviken,kleppesto,10,32.5,False,False
4_00068,4,tarde,16,993.46,bryggen,kleppesto,12,19.5,True,False
4_00080,4,tarde,16,993.73,bryggen,laksevag,8,15.5,True,False
4_00087,4,tarde,16,998.17,bryggen,sandviken,9,13.2,True,False
4_00065,4,tarde,16,1000.02,bryggen,kleppesto,10,14.1,True,False
4_00078,4,tarde,16,1007.63,bryggen,laksevag,8,17.5,True,False
4_00066,4,tarde,16,1008.6,bryggen,kleppesto,11,12.2,True,False
4_00063,4,tarde,16,1017.33,bryggen,kleppesto,5,13.9,True,False
4_00069,4,tarde,17,1029.7,bryggen,kleppesto,8,12.0,True,False
4_00074,4,tarde,17,1031.38,bryggen,kleppesto,8,13.1,True,False
4_00092,4,tarde,17,1047.02,sandviken,bryggen,8,12.9,True,False
4_00071,4,tarde,17,1052.06,bryggen,kleppesto,9,13.4,True,False
4_00073,4,tarde,17,1055.3,bryggen,kleppesto,7,15.7,True,False
4_00088,4,tarde,17,1055.51,bryggen,sandviken,10,18.2,True,False
4_00081,4,tarde,17,1056.42,bryggen,laksevag,8,15.9,True,False
4_00070,4,tarde,17,1057.22,bryggen,kleppesto,2,11.7,True,False
4_00089,4,tarde,17,1058.58,bryggen,sandviken,8,15.9,True,False
4_00072,4,tarde,17,1066.78,bryggen,kleppesto,4,19.1,True,False
4_00075,4,tarde,17,1069.09,bryggen,kleppesto,9,10.2,True,False
4_00076,4,tarde,17,1069.86,bryggen,kleppesto,7,10.1,True,False
4_00099,4,noche,19,1160.64,laksevag,kleppesto,8,27.7,False,False
4_00095,4,noche,19,1172.24,kleppesto,bryggen,10,18.8,True,False
4_00103,4,noche,19,1191.38,sandviken,kleppesto,5,27.4,False,False
4_00094,4,noche,19,1196.42,kleppesto,bryggen,8,17.4,True,False
4_00102,4,noche,20,1200.68,bryggen,kleppesto,4,19.3,True,False
4_00104,4,noche,20,1204.68,sandviken,bryggen,11,17.8,True,False
4_00096,4,noche,21,1278.77,kleppesto,bryggen,10,10.8,True,False
4_00097,4,noche,21,1301.07,kleppesto,bryggen,9,19.0,True,False
4_00100,4,noche,22,1331.36,laksevag,kleppesto,8,31.2,False,False
4_00105,4,noche,22,1336.89,sandviken,bryggen,8,12.3,True,False
4_00101,4,noche,23,1386.17,laksevag,kleppesto,5,32.2,False,False
4_00098,4,noche,23,1405.33,kleppesto,bryggen,10,19.7,True,False
4_00093,4,noche,23,1406.65,kleppesto,laksevag,10,28.1,False,False
5_00007,5,manana,6,380.43,sandviken,kleppesto,13,34.7,False,True
5_00008,5,manana,6,406.85,sandviken,bryggen,13,13.2,True,True
5_00004,5,manana,6,407.36,laksevag,bryggen,11,16.0,True,True
5_00003,5,manana,6,416.95,laksevag,bryggen,14,16.5,True,True
5_00006,5,manana,7,463.35,bryggen,laksevag,10,18.9,True,True
5_00005,5,manana,7,477.31,laksevag,bryggen,7,12.9,True,True
5_00009,5,manana,8,506.94,sandviken,bryggen,7,12.1,True,True
5_00001,5,manana,8,517.87,kleppesto,bryggen,9,10.7,True,True
5_00002,5,manana,8,523.18,laksevag,kleppesto,8,32.9,False,True
5_00020,5,valle,9,585.72,sandviken,bryggen,9,17.1,True,True
5_00018,5,valle,9,597.83,bryggen,sandviken,10,16.4,True,True
5_00021,5,valle,10,604.36,sandviken,bryggen,9,13.6,True,True
5_00014,5,valle,11,688.61,laksevag,bryggen,11,11.6,True,True
5_00015,5,valle,11,697.41,laksevag,bryggen,11,14.7,True,True
5_00013,5,valle,11,699.31,laksevag,bryggen,9,15.8,True,True
5_00010,5,valle,11,705.72,kleppesto,laksevag,7,29.9,False,True
5_00011,5,valle,12,727.8,laksevag,kleppesto,9,29.0,False,True
5_00019,5,valle,12,766.27,bryggen,sandviken,8,11.3,True,True
5_00012,5,valle,12,777.92,laksevag,kleppesto,10,27.9,False,True
5_00016,5,valle,13,786.47,laksevag,bryggen,5,10.1,True,True
5_00022,5,valle,14,890.36,sandviken,bryggen,14,10.5,True,True
5_00017,5,valle,14,893.06,bryggen,laksevag,8,14.5,True,True
5_00025,5,tarde,15,909.67,bryggen,kleppesto,14,15.8,True,True
5_00024,5,tarde,15,917.63,bryggen,kleppesto,7,16.9,True,True
5_00023,5,tarde,16,961.99,laksevag,kleppesto,5,34.1,False,True
5_00029,5,tarde,16,964.72,bryggen,laksevag,8,19.0,True,True
5_00031,5,tarde,16,985.33,bryggen,sandviken,11,11.1,True,True
5_00027,5,tarde,16,994.36,bryggen,kleppesto,13,19.0,True,True
5_00026,5,tarde,16,994.53,bryggen,kleppesto,7,17.1,True,True
5_00032,5,tarde,16,1005.73,bryggen,sandviken,9,15.3,True,True
5_00030,5,tarde,17,1045.65,bryggen,laksevag,7,19.7,True,True
5_00028,5,tarde,17,1070.01,bryggen,kleppesto,10,17.1,True,True
5_00034,5,noche,18,1080.99,sandviken,bryggen,12,10.2,True,True
5_00035,5,noche,20,1236.2,sandviken,bryggen,7,15.0,True,True
5_00033,5,noche,21,1298.1,laksevag,kleppesto,4,29.0,False,True
6_00002,6,manana,6,371.92,kleppesto,bryggen,9,13.2,True,True
6_00009,6,manana,6,380.62,laksevag,sandviken,8,29.9,False,True
6_00001,6,manana,6,384.83,kleppesto,bryggen,4,11.9,True,True
6_00012,6,manana,6,385.12,sandviken,bryggen,12,19.8,True,True
6_00007,6,manana,6,395.61,laksevag,bryggen,11,18.2,True,True
6_00004,6,manana,6,403.0,kleppesto,bryggen,6,17.2,True,True
6_00003,6,manana,6,413.15,kleppesto,bryggen,7,14.2,True,True
6_00006,6,manana,6,413.73,laksevag,bryggen,8,10.5,True,True
6_00005,6,manana,6,418.61,kleppesto,bryggen,5,14.0,True,True
6_00008,6,manana,7,458.21,laksevag,bryggen,6,10.5,True,True
6_00010,6,manana,8,496.3,bryggen,sandviken,9,15.1,True,True
6_00011,6,manana,8,497.23,sandviken,kleppesto,14,27.1,False,True
6_00015,6,valle,9,562.86,bryggen,kleppesto,8,19.0,True,True
6_00019,6,valle,10,618.57,bryggen,sandviken,9,19.5,True,True
6_00020,6,valle,10,620.74,bryggen,sandviken,8,16.3,True,True
6_00022,6,valle,10,650.55,sandviken,laksevag,8,29.0,False,True
6_00017,6,valle,11,674.62,bryggen,laksevag,11,10.3,True,True
6_00021,6,valle,11,676.07,bryggen,sandviken,8,19.3,True,True
6_00023,6,valle,11,686.46,sandviken,bryggen,8,19.7,True,True
6_00013,6,valle,13,788.69,kleppesto,bryggen,6,19.2,True,True
6_00018,6,valle,13,817.8,bryggen,laksevag,6,12.7,True,True
6_00016,6,valle,13,826.26,bryggen,kleppesto,14,12.7,True,True
6_00024,6,valle,13,826.76,sandviken,bryggen,8,13.0,True,True
6_00014,6,valle,14,857.02,kleppesto,sandviken,5,29.1,False,True
6_00025,6,tarde,15,910.85,laksevag,kleppesto,11,30.6,False,True
6_00032,6,tarde,15,934.92,bryggen,laksevag,4,19.3,True,True
6_00036,6,tarde,15,942.73,sandviken,bryggen,7,16.6,True,True
6_00026,6,tarde,16,964.49,bryggen,kleppesto,10,15.1,True,True
6_00033,6,tarde,16,966.67,bryggen,sandviken,4,16.6,True,True
6_00027,6,tarde,16,966.91,bryggen,kleppesto,9,12.0,True,True
6_00028,6,tarde,16,981.42,bryggen,kleppesto,9,11.1,True,True
6_00035,6,tarde,16,993.82,bryggen,sandviken,7,17.0,True,True
6_00034,6,tarde,16,999.16,bryggen,sandviken,11,12.4,True,True
6_00030,6,tarde,17,1036.39,bryggen,kleppesto,13,11.8,True,True
6_00031,6,tarde,17,1046.96,bryggen,kleppesto,7,14.8,True,True
6_00029,6,tarde,17,1055.78,bryggen,kleppesto,12,15.7,True,True
6_00038,6,noche,21,1287.49,sandviken,kleppesto,12,31.7,False,True
6_00037,6,noche,23,1426.69,bryggen,laksevag,10,14.3,True,True
