grupo_id,dia,franja,hora,minuto_dia,origen,destino,tamano_grupo,espera_maxima_min,conexion_fuerte,fin_de_semana
dia1_00474,dia1,valle,10,605.4,bryggen,laksevag,9,14.5,True,False
dia1_00302,dia1,valle,10,605.5,kleppesto,laksevag,7,31.7,False,False
dia1_00301,dia1,valle,10,607.55,kleppesto,laksevag,4,27.5,False,False
dia1_00329,dia1,valle,10,608.63,kleppesto,bryggen,1,11.5,True,False
dia1_00472,dia1,valle,10,610.15,bryggen,laksevag,6,15.2,True,False
dia1_00508,dia1,valle,10,610.72,bryggen,sandviken,6,19.5,True,False
dia1_00438,dia1,valle,10,612.48,bryggen,kleppesto,6,14.0,True,False
dia1_00473,dia1,valle,10,612.71,bryggen,laksevag,11,17.1,True,False
dia1_00540,dia1,valle,10,615.95,sandviken,bryggen,5,19.3,True,False
dia1_00324,dia1,valle,10,619.29,kleppesto,bryggen,5,17.7,True,False
dia1_00471,dia1,valle,10,619.93,bryggen,laksevag,5,16.4,True,False
dia1_00386,dia1,valle,10,623.83,laksevag,bryggen,7,10.9,True,False
dia1_00299,dia1,valle,10,624.49,kleppesto,laksevag,10,32.8,False,False
dia1_00300,dia1,valle,10,626.4,kleppesto,laksevag,10,33.6,False,False
dia1_00327,dia1,valle,10,629.48,kleppesto,bryggen,5,18.2,True,False
dia1_00439,dia1,valle,10,631.13,bryggen,kleppesto,8,19.2,True,False
dia1_00383,dia1,valle,10,632.09,laksevag,bryggen,8,11.9,True,False
dia1_00385,dia1,valle,10,634.05,laksevag,bryggen,14,19.6,True,False
dia1_00435,dia1,valle,10,634.27,bryggen,kleppesto,10,16.9,True,False
dia1_00356,dia1,valle,10,635.09,kleppesto,sandviken,6,28.2,False,False
dia1_00303,dia1,valle,10,640.05,kleppesto,laksevag,6,26.3,False,False
dia1_00325,dia1,valle,10,644.93,kleppesto,bryggen,6,10.3,True,False
dia1_00326,dia1,valle,10,648.08,kleppesto,bryggen,9,16.5,True,False
dia1_00505,dia1,valle,10,648.17,bryggen,sandviken,12,16.6,True,False
dia1_00440,dia1,valle,10,648.6,bryggen,kleppesto,8,12.5,True,False
dia1_00330,dia1,valle,10,652.74,kleppesto,bryggen,8,18.6,True,False
dia1_00506,dia1,valle,10,653.58,bryggen,sandviken,9,17.2,True,False
dia1_00328,dia1,valle,10,653.58,kleppesto,bryggen,5,11.7,True,False
dia1_00469,dia1,valle,10,654.17,bryggen,laksevag,5,16.3,True,False
dia1_00384,dia1,valle,10,654.94,laksevag,bryggen,5,12.9,True,False
dia1_00470,dia1,valle,10,655.31,bryggen,laksevag,15,18.8,True,False
dia1_00539,dia1,valle,10,656.72,sandviken,bryggen,9,14.2,True,False
dia1_00468,dia1,valle,10,658.34,bryggen,laksevag,6,17.7,True,False
dia1_00436,dia1,valle,10,659.64,bryggen,kleppesto,8,19.8,True,False
dia1_00512,dia1,valle,11,661.11,bryggen,sandviken,11,14.8,True,False
dia1_00397,dia1,valle,11,662.11,laksevag,bryggen,9,19.5,True,False
dia1_00509,dia1,valle,11,662.76,bryggen,sandviken,8,18.1,True,False
dia1_00392,dia1,valle,11,664.65,laksevag,bryggen,7,19.5,True,False
dia1_00338,dia1,valle,11,665.16,kleppesto,bryggen,8,12.9,True,False
dia1_00391,dia1,valle,11,665.39,laksevag,bryggen,14,18.6,True,False
dia1_00337,dia1,valle,11,667.13,kleppesto,bryggen,10,16.6,True,False
dia1_00398,dia1,valle,11,669.45,laksevag,bryggen,12,13.8,True,False
dia1_00545,dia1,valle,11,671.19,sandviken,bryggen,6,14.7,True,False
dia1_00399,dia1,valle,11,672.35,laksevag,bryggen,9,17.7,True,False
dia1_00335,dia1,valle,11,672.5,kleppesto,bryggen,15,11.9,True,False
dia1_00334,dia1,valle,11,673.15,kleppesto,bryggen,8,18.7,True,False
dia1_00475,dia1,valle,11,674.78,bryggen,laksevag,5,19.1,True,False
dia1_00443,dia1,valle,11,677.37,bryggen,kleppesto,7,19.4,True,False
dia1_00546,dia1,valle,11,678.08,sandviken,bryggen,10,13.6,True,False
dia1_00477,dia1,valle,11,679.81,bryggen,laksevag,7,15.7,True,False
dia1_00510,dia1,valle,11,681.13,bryggen,sandviken,9,17.1,True,False
dia1_00389,dia1,valle,11,681.7,laksevag,bryggen,9,18.0,True,False
dia1_00333,dia1,valle,11,682.07,kleppesto,bryggen,11,19.8,True,False
dia1_00388,dia1,valle,11,683.18,laksevag,bryggen,7,12.0,True,False
dia1_00542,dia1,valle,11,683.39,sandviken,bryggen,8,13.6,True,False
dia1_00390,dia1,valle,11,683.49,laksevag,bryggen,13,16.2,True,False
dia1_00394,dia1,valle,11,686.76,laksevag,bryggen,6,10.9,True,False
dia1_00387,dia1,valle,11,687.38,laksevag,bryggen,14,16.3,True,False
dia1_00442,dia1,valle,11,687.83,bryggen,kleppesto,11,11.4,True,False
dia1_00332,dia1,valle,11,687.88,kleppesto,bryggen,6,18.8,True,False
dia1_00543,dia1,valle,11,691.84,sandviken,bryggen,6,13.5,True,False
dia1_00365,dia1,valle,11,693.76,laksevag,kleppesto,4,32.4,False,False
dia1_00396,dia1,valle,11,696.73,laksevag,bryggen,6,14.4,True,False
dia1_00304,dia1,valle,11,700.48,kleppesto,laksevag,6,32.0,False,False
dia1_00478,dia1,valle,11,701.16,bryggen,laksevag,7,12.9,True,False
dia1_00511,dia1,valle,11,702.68,bryggen,sandviken,9,11.0,True,False
dia1_00331,dia1,valle,11,705.02,kleppesto,bryggen,6,13.9,True,False
dia1_00336,dia1,valle,11,705.09,kleppesto,bryggen,6,12.2,True,False
dia1_00393,dia1,valle,11,706.79,laksevag,bryggen,5,13.5,True,False
dia1_00444,dia1,valle,11,707.76,bryggen,kleppesto,7,14.0,True,False
dia1_00532,dia1,valle,11,708.62,sandviken,laksevag,8,30.3,False,False
dia1_00476,dia1,valle,11,710.52,bryggen,laksevag,10,13.0,True,False
dia1_00541,dia1,valle,11,711.33,sandviken,bryggen,4,12.6,True,False
dia1_00479,dia1,valle,11,711.38,bryggen,laksevag,10,15.5,True,False
dia1_00357,dia1,valle,11,711.97,kleppesto,sandviken,9,28.6,False,False
dia1_00445,dia1,valle,11,714.46,bryggen,kleppesto,7,12.2,True,False
dia1_00305,dia1,valle,11,714.62,kleppesto,laksevag,9,34.5,False,False
dia1_00395,dia1,valle,11,715.84,laksevag,bryggen,5,12.3,True,False
dia1_00544,dia1,valle,11,718.59,sandviken,bryggen,10,17.2,True,False
dia1_00482,dia1,valle,12,725.2,bryggen,laksevag,10,16.0,True,False
dia1_00404,dia1,valle,12,726.44,laksevag,bryggen,8,16.4,True,False
dia1_00548,dia1,valle,12,727.44,sandviken,bryggen,13,13.4,True,False
dia1_00551,dia1,valle,12,727.85,sandviken,bryggen,10,15.3,True,False
dia1_00401,dia1,valle,12,730.13,laksevag,bryggen,9,10.7,True,False
dia1_00403,dia1,valle,12,731.27,laksevag,bryggen,16,12.3,True,False
dia1_00447,dia1,valle,12,732.66,bryggen,kleppesto,7,16.2,True,False
dia1_00483,dia1,valle,12,733.34,bryggen,laksevag,8,17.4,True,False
dia1_00513,dia1,valle,12,733.42,bryggen,sandviken,8,18.2,True,False
dia1_00486,dia1,valle,12,734.22,bryggen,laksevag,12,14.8,True,False
dia1_00549,dia1,valle,12,734.31,sandviken,bryggen,9,11.6,True,False
dia1_00341,dia1,valle,12,735.61,kleppesto,bryggen,7,10.0,True,False
dia1_00367,dia1,valle,12,739.84,laksevag,kleppesto,9,32.7,False,False
dia1_00421,dia1,valle,12,742.16,laksevag,sandviken,7,32.6,False,False
dia1_00307,dia1,valle,12,743.98,kleppesto,laksevag,8,29.4,False,False
dia1_00481,dia1,valle,12,744.54,bryggen,laksevag,9,15.3,True,False
dia1_00342,dia1,valle,12,745.12,kleppesto,bryggen,9,12.1,True,False
dia1_00484,dia1,valle,12,746.46,bryggen,laksevag,8,10.7,True,False
dia1_00480,dia1,valle,12,746.81,bryggen,laksevag,11,14.9,True,False
dia1_00514,dia1,valle,12,747.29,bryggen,sandviken,6,19.3,True,False
dia1_00525,dia1,valle,12,748.52,sandviken,kleppesto,7,33.5,False,False
dia1_00340,dia1,valle,12,749.17,kleppesto,bryggen,8,10.7,True,False
dia1_00547,dia1,valle,12,749.68,sandviken,bryggen,11,19.9,True,False
dia1_00405,dia1,valle,12,749.86,laksevag,bryggen,8,10.5,True,False
dia1_00533,dia1,valle,12,750.91,sandviken,laksevag,7,29.2,False,False
dia1_00339,dia1,valle,12,756.09,kleppesto,bryggen,9,16.8,True,False
dia1_00358,dia1,valle,12,757.99,kleppesto,sandviken,12,34.3,False,False
dia1_00308,dia1,valle,12,761.13,kleppesto,laksevag,12,34.4,False,False
dia1_00400,dia1,valle,12,763.31,laksevag,bryggen,9,14.2,True,False
dia1_00485,dia1,valle,12,764.57,bryggen,laksevag,9,15.2,True,False
dia1_00550,dia1,valle,12,764.83,sandviken,bryggen,10,15.2,True,False
dia1_00526,dia1,valle,12,765.23,sandviken,kleppesto,7,30.2,False,False
dia1_00343,dia1,valle,12,765.47,kleppesto,bryggen,7,18.9,True,False
dia1_00446,dia1,valle,12,766.97,bryggen,kleppesto,11,13.1,True,False
dia1_00366,dia1,valle,12,767.2,laksevag,kleppesto,8,26.6,False,False
dia1_00344,dia1,valle,12,769.6,kleppesto,bryggen,9,16.5,True,False
dia1_00449,dia1,valle,12,771.06,bryggen,kleppesto,12,11.3,True,False
dia1_00368,dia1,valle,12,772.73,laksevag,kleppesto,7,30.0,False,False
dia1_00448,dia1,valle,12,775.04,bryggen,kleppesto,5,17.6,True,False
dia1_00402,dia1,valle,12,776.2,laksevag,bryggen,8,15.9,True,False
dia1_00306,dia1,valle,12,778.57,kleppesto,laksevag,4,31.1,False,False
dia1_00488,dia1,valle,13,780.03,bryggen,laksevag,6,14.1,True,False
dia1_00492,dia1,valle,13,781.93,bryggen,laksevag,7,15.0,True,False
dia1_00487,dia1,valle,13,785.71,bryggen,laksevag,9,16.4,True,False
dia1_00349,dia1,valle,13,785.95,kleppesto,bryggen,7,12.1,True,False
dia1_00369,dia1,valle,13,786.07,laksevag,kleppesto,8,33.7,False,False
dia1_00529,dia1,valle,13,788.5,sandviken,kleppesto,7,30.2,False,False
dia1_00530,dia1,valle,13,789.16,sandviken,kleppesto,6,27.8,False,False
dia1_00346,dia1,valle,13,791.73,kleppesto,bryggen,6,13.6,True,False
dia1_00350,dia1,valle,13,792.42,kleppesto,bryggen,8,18.9,True,False
dia1_00348,dia1,valle,13,792.85,kleppesto,bryggen,11,16.1,True,False
dia1_00450,dia1,valle,13,794.3,bryggen,kleppesto,9,19.9,True,False
dia1_00309,dia1,valle,13,794.65,kleppesto,laksevag,10,27.4,False,False
dia1_00457,dia1,valle,13,794.8,bryggen,kleppesto,8,19.8,True,False
dia1_00553,dia1,valle,13,795.87,sandviken,bryggen,5,12.7,True,False
dia1_00409,dia1,valle,13,800.86,laksevag,bryggen,10,18.9,True,False
dia1_00413,dia1,valle,13,802.25,laksevag,bryggen,6,11.5,True,False
dia1_00454,dia1,valle,13,803.71,bryggen,kleppesto,10,12.8,True,False
dia1_00375,dia1,valle,13,805.5,laksevag,kleppesto,7,31.7,False,False
dia1_00489,dia1,valle,13,805.92,bryggen,laksevag,13,17.6,True,False
dia1_00359,dia1,valle,13,807.06,kleppesto,sandviken,9,29.6,False,False
dia1_00371,dia1,valle,13,808.91,laksevag,kleppesto,6,30.2,False,False
dia1_00528,dia1,valle,13,809.36,sandviken,kleppesto,4,29.1,False,False
dia1_00451,dia1,valle,13,810.17,bryggen,kleppesto,6,10.9,True,False
dia1_00452,dia1,valle,13,810.32,bryggen,kleppesto,11,14.1,True,False
dia1_00372,dia1,valle,13,813.86,laksevag,kleppesto,11,29.6,False,False
dia1_00453,dia1,valle,13,814.96,bryggen,kleppesto,13,18.8,True,False
dia1_00345,dia1,valle,13,815.15,kleppesto,bryggen,8,10.6,True,False
dia1_00374,dia1,valle,13,816.43,laksevag,kleppesto,7,26.6,False,False
dia1_00423,dia1,valle,13,816.81,laksevag,sandviken,11,25.2,False,False
dia1_00408,dia1,valle,13,817.86,laksevag,bryggen,9,17.5,True,False
dia1_00406,dia1,valle,13,818.28,laksevag,bryggen,8,12.0,True,False
dia1_00410,dia1,valle,13,819.75,laksevag,bryggen,8,12.7,True,False
dia1_00411,dia1,valle,13,820.31,laksevag,bryggen,7,11.1,True,False
dia1_00459,dia1,valle,13,820.68,bryggen,kleppesto,8,13.0,True,False
dia1_00347,dia1,valle,13,820.77,kleppesto,bryggen,6,12.6,True,False
dia1_00491,dia1,valle,13,824.01,bryggen,laksevag,9,19.1,True,False
dia1_00458,dia1,valle,13,824.19,bryggen,kleppesto,9,18.8,True,False
dia1_00490,dia1,valle,13,826.15,bryggen,laksevag,6,12.3,True,False
dia1_00455,dia1,valle,13,827.21,bryggen,kleppesto,12,17.9,True,False
dia1_00370,dia1,valle,13,828.66,laksevag,kleppesto,8,25.2,False,False
dia1_00312,dia1,valle,13,830.6,kleppesto,laksevag,8,27.6,False,False
dia1_00407,dia1,valle,13,831.37,laksevag,bryggen,11,16.3,True,False
dia1_00527,dia1,valle,13,833.11,sandviken,kleppesto,10,29.4,False,False
dia1_00424,dia1,valle,13,833.39,laksevag,sandviken,8,29.8,False,False
dia1_00310,dia1,valle,13,834.76,kleppesto,laksevag,10,31.4,False,False
dia1_00456,dia1,valle,13,834.79,bryggen,kleppesto,14,13.8,True,False
dia1_00311,dia1,valle,13,835.43,kleppesto,laksevag,10,27.9,False,False
dia1_00515,dia1,valle,13,835.5,bryggen,sandviken,3,19.7,True,False
dia1_00552,dia1,valle,13,835.66,sandviken,bryggen,4,12.4,True,False
dia1_00516,dia1,valle,13,837.12,bryggen,sandviken,10,19.1,True,False
dia1_00412,dia1,valle,13,837.64,laksevag,bryggen,10,19.6,True,False
dia1_00313,dia1,valle,13,838.69,kleppesto,laksevag,8,30.9,False,False
dia1_00373,dia1,valle,13,838.93,laksevag,kleppesto,11,31.9,False,False
dia1_00422,dia1,valle,13,839.93,laksevag,sandviken,12,25.8,False,False
dia1_00314,dia1,valle,14,840.45,kleppesto,laksevag,6,35.0,False,False
dia1_00463,dia1,valle,14,843.31,bryggen,kleppesto,5,12.2,True,False
dia1_00521,dia1,valle,14,844.5,bryggen,sandviken,7,12.2,True,False
dia1_00352,dia1,valle,14,847.32,kleppesto,bryggen,11,10.4,True,False
dia1_00419,dia1,valle,14,847.64,laksevag,bryggen,10,11.8,True,False
dia1_00416,dia1,valle,14,848.85,laksevag,bryggen,5,18.2,True,False
dia1_00519,dia1,valle,14,849.21,bryggen,sandviken,8,13.7,True,False
dia1_00554,dia1,valle,14,851.58,sandviken,bryggen,8,13.9,True,False
dia1_00417,dia1,valle,14,856.41,laksevag,bryggen,8,12.4,True,False
dia1_00418,dia1,valle,14,858.5,laksevag,bryggen,11,13.6,True,False
dia1_00315,dia1,valle,14,860.17,kleppesto,laksevag,11,26.9,False,False
dia1_00360,dia1,valle,14,860.74,kleppesto,sandviken,5,32.2,False,False
dia1_00464,dia1,valle,14,860.9,bryggen,kleppesto,10,15.3,True,False
dia1_00414,dia1,valle,14,861.46,laksevag,bryggen,9,18.2,True,False
dia1_00361,dia1,valle,14,862.72,kleppesto,sandviken,6,28.9,False,False
dia1_00517,dia1,valle,14,865.04,bryggen,sandviken,10,19.7,True,False
dia1_00376,dia1,valle,14,867.7,laksevag,kleppesto,7,26.9,False,False
dia1_00415,dia1,valle,14,868.7,laksevag,bryggen,10,14.5,True,False
dia1_00462,dia1,valle,14,869.74,bryggen,kleppesto,13,18.9,True,False
dia1_00377,dia1,valle,14,871.34,laksevag,kleppesto,6,28.4,False,False
dia1_00496,dia1,valle,14,871.61,bryggen,laksevag,11,18.0,True,False
dia1_00461,dia1,valle,14,873.81,bryggen,kleppesto,8,17.5,True,False
dia1_00425,dia1,valle,14,874.09,laksevag,sandviken,9,33.4,False,False
dia1_00518,dia1,valle,14,874.31,bryggen,sandviken,11,17.3,True,False
dia1_00493,dia1,valle,14,874.95,bryggen,laksevag,13,19.9,True,False
dia1_00534,dia1,valle,14,876.08,sandviken,laksevag,7,31.3,False,False
dia1_00351,dia1,valle,14,877.17,kleppesto,bryggen,10,20.0,True,False
dia1_00497,dia1,valle,14,878.34,bryggen,laksevag,7,12.7,True,False
dia1_00460,dia1,valle,14,882.72,bryggen,kleppesto,4,18.7,True,False
dia1_00520,dia1,valle,14,884.39,bryggen,sandviken,9,11.7,True,False
dia1_00535,dia1,valle,14,885.83,sandviken,laksevag,11,34.3,False,False
dia1_00316,dia1,valle,14,887.85,kleppesto,laksevag,6,26.5,False,False
dia1_00317,dia1,valle,14,890.35,kleppesto,laksevag,8,29.2,False,False
dia1_00353,dia1,valle,14,891.14,kleppesto,bryggen,9,14.0,True,False
dia1_00498,dia1,valle,14,891.6,bryggen,laksevag,8,13.2,True,False
dia1_00465,dia1,valle,14,891.91,bryggen,kleppesto,7,17.8,True,False
dia1_00495,dia1,valle,14,899.42,bryggen,laksevag,9,19.1,True,False
dia1_00494,dia1,valle,14,899.61,bryggen,laksevag,6,19.9,True,False
dia1_00555,dia1,tarde,15,901.51,kleppesto,laksevag,10,34.3,False,False
dia1_00761,dia1,tarde,15,901.7,bryggen,sandviken,8,13.8,True,False
dia1_00697,dia1,tarde,15,901.89,bryggen,laksevag,8,17.3,True,False
dia1_00577,dia1,tarde,15,902.33,laksevag,kleppesto,5,26.4,False,False
dia1_00760,dia1,tarde,15,902.4,bryggen,sandviken,8,13.8,True,False
dia1_00757,dia1,tarde,15,902.7,bryggen,sandviken,11,12.3,True,False
dia1_00614,dia1,tarde,15,903.1,bryggen,kleppesto,10,19.3,True,False
dia1_00769,dia1,tarde,15,903.24,bryggen,sandviken,11,17.5,True,False
dia1_00689,dia1,tarde,15,905.32,bryggen,laksevag,11,18.2,True,False
dia1_00686,dia1,tarde,15,907.46,bryggen,laksevag,7,14.3,True,False
dia1_00698,dia1,tarde,15,908.65,bryggen,laksevag,9,18.0,True,False
dia1_00628,dia1,tarde,15,909.0,bryggen,kleppesto,9,11.0,True,False
dia1_00612,dia1,tarde,15,909.01,bryggen,kleppesto,3,13.0,True,False
dia1_00565,dia1,tarde,15,909.11,kleppesto,bryggen,8,19.7,True,False
dia1_00756,dia1,tarde,15,909.95,bryggen,sandviken,7,15.9,True,False
dia1_00805,dia1,tarde,15,911.0,sandviken,kleppesto,10,34.3,False,False
dia1_00755,dia1,tarde,15,911.03,bryggen,sandviken,8,12.1,True,False
dia1_00593,dia1,tarde,15,911.99,laksevag,bryggen,10,13.0,True,False
dia1_00556,dia1,tarde,15,912.13,kleppesto,laksevag,15,30.0,False,False
dia1_00819,dia1,tarde,15,913.81,sandviken,bryggen,15,17.1,True,False
dia1_00700,dia1,tarde,15,913.95,bryggen,laksevag,7,18.5,True,False
dia1_00752,dia1,tarde,15,914.69,bryggen,sandviken,13,14.3,True,False
dia1_00626,dia1,tarde,15,915.05,bryggen,kleppesto,6,12.0,True,False
dia1_00619,dia1,tarde,15,915.8,bryggen,kleppesto,9,14.9,True,False
dia1_00763,dia1,tarde,15,916.95,bryggen,sandviken,10,18.2,True,False
dia1_00767,dia1,tarde,15,917.27,bryggen,sandviken,8,16.6,True,False
dia1_00687,dia1,tarde,15,917.72,bryggen,laksevag,8,14.6,True,False
dia1_00625,dia1,tarde,15,918.33,bryggen,kleppesto,7,11.2,True,False
dia1_00624,dia1,tarde,15,919.61,bryggen,kleppesto,15,19.3,True,False
dia1_00753,dia1,tarde,15,919.73,bryggen,sandviken,14,14.4,True,False
dia1_00579,dia1,tarde,15,920.34,laksevag,kleppesto,10,28.7,False,False
dia1_00702,dia1,tarde,15,921.07,bryggen,laksevag,5,14.2,True,False
dia1_00566,dia1,tarde,15,921.12,kleppesto,bryggen,11,17.8,True,False
dia1_00627,dia1,tarde,15,921.9,bryggen,kleppesto,6,17.7,True,False
dia1_00621,dia1,tarde,15,921.99,bryggen,kleppesto,8,12.4,True,False
dia1_00690,dia1,tarde,15,924.41,bryggen,laksevag,11,12.0,True,False
dia1_00693,dia1,tarde,15,924.67,bryggen,laksevag,13,15.7,True,False
dia1_00620,dia1,tarde,15,925.11,bryggen,kleppesto,10,11.1,True,False
dia1_00607,dia1,tarde,15,925.57,bryggen,kleppesto,6,17.5,True,False
dia1_00765,dia1,tarde,15,926.08,bryggen,sandviken,10,17.6,True,False
dia1_00695,dia1,tarde,15,927.4,bryggen,laksevag,13,12.9,True,False
dia1_00623,dia1,tarde,15,927.73,bryggen,kleppesto,9,10.7,True,False
dia1_00615,dia1,tarde,15,928.66,bryggen,kleppesto,15,16.8,True,False
dia1_00609,dia1,tarde,15,929.33,bryggen,kleppesto,11,18.1,True,False
dia1_00610,dia1,tarde,15,930.04,bryggen,kleppesto,7,12.5,True,False
dia1_00622,dia1,tarde,15,931.29,bryggen,kleppesto,3,15.3,True,False
dia1_00762,dia1,tarde,15,933.52,bryggen,sandviken,11,14.3,True,False
dia1_00567,dia1,tarde,15,933.95,kleppesto,bryggen,7,19.7,True,False
dia1_00804,dia1,tarde,15,934.43,sandviken,kleppesto,8,26.3,False,False
dia1_00764,dia1,tarde,15,935.8,bryggen,sandviken,9,13.2,True,False
dia1_00630,dia1,tarde,15,936.13,bryggen,kleppesto,11,17.3,True,False
dia1_00699,dia1,tarde,15,936.85,bryggen,laksevag,7,16.6,True,False
dia1_00685,dia1,tarde,15,939.15,bryggen,laksevag,11,15.2,True,False
dia1_00578,dia1,tarde,15,939.22,laksevag,kleppesto,13,28.2,False,False
dia1_00580,dia1,tarde,15,939.33,laksevag,kleppesto,12,30.4,False,False
dia1_00617,dia1,tarde,15,939.91,bryggen,kleppesto,10,14.2,True,False
dia1_00701,dia1,tarde,15,939.96,bryggen,laksevag,7,19.9,True,False
dia1_00694,dia1,tarde,15,940.04,bryggen,laksevag,7,18.6,True,False
dia1_00768,dia1,tarde,15,940.75,bryggen,sandviken,4,14.3,True,False
dia1_00618,dia1,tarde,15,941.11,bryggen,kleppesto,5,15.4,True,False
dia1_00759,dia1,tarde,15,941.61,bryggen,sandviken,7,17.7,True,False
dia1_00573,dia1,tarde,15,943.08,kleppesto,sandviken,8,26.6,False,False
dia1_00754,dia1,tarde,15,943.86,bryggen,sandviken,10,12.5,True,False
dia1_00696,dia1,tarde,15,945.21,bryggen,laksevag,9,18.8,True,False
dia1_00592,dia1,tarde,15,945.85,laksevag,bryggen,14,13.1,True,False
dia1_00683,dia1,tarde,15,946.06,bryggen,laksevag,11,18.9,True,False
dia1_00608,dia1,tarde,15,947.73,bryggen,kleppesto,10,18.9,True,False
dia1_00613,dia1,tarde,15,949.84,bryggen,kleppesto,4,13.3,True,False
dia1_00629,dia1,tarde,15,952.33,bryggen,kleppesto,9,19.0,True,False
dia1_00758,dia1,tarde,15,952.39,bryggen,sandviken,10,10.6,True,False
dia1_00616,dia1,tarde,15,953.18,bryggen,kleppesto,4,19.7,True,False
dia1_00703,dia1,tarde,15,953.2,bryggen,laksevag,8,18.1,True,False
dia1_00591,dia1,tarde,15,953.28,laksevag,bryggen,7,16.1,True,False
dia1_00684,dia1,tarde,15,953.59,bryggen,laksevag,8,16.3,True,False
dia1_00688,dia1,tarde,15,954.8,bryggen,laksevag,6,12.1,True,False
dia1_00766,dia1,tarde,15,955.4,bryggen,sandviken,7,19.4,True,False
dia1_00691,dia1,tarde,15,956.55,bryggen,laksevag,12,17.2,True,False
dia1_00692,dia1,tarde,15,957.04,bryggen,laksevag,12,17.6,True,False
dia1_00611,dia1,tarde,15,959.35,bryggen,kleppesto,6,15.6,True,False
dia1_00594,dia1,tarde,16,960.29,laksevag,bryggen,13,14.7,True,False
dia1_00781,dia1,tarde,16,961.22,bryggen,sandviken,5,13.8,True,False
dia1_00778,dia1,tarde,16,962.17,bryggen,sandviken,7,19.3,True,False
dia1_00647,dia1,tarde,16,962.94,bryggen,kleppesto,6,19.4,True,False
dia1_00811,dia1,tarde,16,963.64,sandviken,kleppesto,7,34.8,False,False
dia1_00809,dia1,tarde,16,963.98,sandviken,kleppesto,11,31.6,False,False
dia1_00604,dia1,tarde,16,964.15,laksevag,sandviken,10,25.7,False,False
dia1_00716,dia1,tarde,16,964.21,bryggen,laksevag,12,19.9,True,False
dia1_00561,dia1,tarde,16,965.66,kleppesto,laksevag,10,29.1,False,False
dia1_00807,dia1,tarde,16,965.97,sandviken,kleppesto,6,30.6,False,False
dia1_00658,dia1,tarde,16,966.07,bryggen,kleppesto,11,12.3,True,False
dia1_00772,dia1,tarde,16,966.26,bryggen,sandviken,2,10.9,True,False
dia1_00707,dia1,tarde,16,966.36,bryggen,laksevag,9,11.7,True,False
dia1_00783,dia1,tarde,16,967.11,bryggen,sandviken,6,19.7,True,False
dia1_00774,dia1,tarde,16,967.43,bryggen,sandviken,5,12.0,True,False
dia1_00642,dia1,tarde,16,969.62,bryggen,kleppesto,11,16.8,True,False
dia1_00605,dia1,tarde,16,970.22,laksevag,sandviken,7,33.6,False,False
dia1_00820,dia1,tarde,16,971.06,sandviken,bryggen,9,13.8,True,False
dia1_00582,dia1,tarde,16,971.82,laksevag,kleppesto,8,32.7,False,False
dia1_00643,dia1,tarde,16,972.14,bryggen,kleppesto,10,19.5,True,False
dia1_00784,dia1,tarde,16,973.01,bryggen,sandviken,14,10.6,True,False
dia1_00708,dia1,tarde,16,973.55,bryggen,laksevag,7,16.4,True,False
dia1_00810,dia1,tarde,16,974.48,sandviken,kleppesto,11,27.1,False,False
dia1_00712,dia1,tarde,16,974.76,bryggen,laksevag,7,11.4,True,False
dia1_00782,dia1,tarde,16,974.97,bryggen,sandviken,6,16.5,True,False
dia1_00583,dia1,tarde,16,975.71,laksevag,kleppesto,7,28.8,False,False
dia1_00570,dia1,tarde,16,975.81,kleppesto,bryggen,9,16.0,True,False
dia1_00659,dia1,tarde,16,976.39,bryggen,kleppesto,5,15.5,True,False
dia1_00785,dia1,tarde,16,976.47,bryggen,sandviken,9,19.2,True,False
dia1_00806,dia1,tarde,16,976.69,sandviken,kleppesto,9,30.5,False,False
dia1_00815,dia1,tarde,16,976.72,sandviken,laksevag,5,28.9,False,False
dia1_00559,dia1,tarde,16,978.51,kleppesto,laksevag,10,26.0,False,False
dia1_00771,dia1,tarde,16,979.06,bryggen,sandviken,9,19.9,True,False
dia1_00634,dia1,tarde,16,979.35,bryggen,kleppesto,9,19.2,True,False
dia1_00728,dia1,tarde,16,980.48,bryggen,laksevag,10,18.9,True,False
dia1_00581,dia1,tarde,16,983.16,laksevag,kleppesto,9,30.3,False,False
dia1_00711,dia1,tarde,16,983.65,bryggen,laksevag,10,12.5,True,False
dia1_00705,dia1,tarde,16,983.67,bryggen,laksevag,11,18.9,True,False
dia1_00710,dia1,tarde,16,983.79,bryggen,laksevag,7,12.5,True,False
dia1_00721,dia1,tarde,16,983.92,bryggen,laksevag,4,13.6,True,False
dia1_00648,dia1,tarde,16,984.26,bryggen,kleppesto,6,19.4,True,False
dia1_00775,dia1,tarde,16,984.63,bryggen,sandviken,9,16.2,True,False
dia1_00773,dia1,tarde,16,984.89,bryggen,sandviken,6,19.7,True,False
dia1_00639,dia1,tarde,16,986.23,bryggen,kleppesto,9,18.2,True,False
dia1_00720,dia1,tarde,16,986.84,bryggen,laksevag,11,18.1,True,False
dia1_00780,dia1,tarde,16,987.46,bryggen,sandviken,13,20.0,True,False
dia1_00718,dia1,tarde,16,988.04,bryggen,laksevag,12,15.6,True,False
dia1_00722,dia1,tarde,16,988.31,bryggen,laksevag,8,14.1,True,False
dia1_00725,dia1,tarde,16,988.33,bryggen,laksevag,9,17.8,True,False
dia1_00645,dia1,tarde,16,988.88,bryggen,kleppesto,8,12.8,True,False
