grupo_id,dia,franja,hora,minuto_dia,origen,destino,tamano_grupo,espera_maxima_min,conexion_fuerte,fin_de_semana
1_00519,1,valle,11,701.08,sandviken,kleppesto,11,32.2,False,False
1_00331,1,valle,11,701.93,kleppesto,bryggen,9,12.6,True,False
1_00332,1,valle,11,703.74,kleppesto,bryggen,10,17.1,True,False
1_00302,1,valle,11,704.52,kleppesto,laksevag,11,29.2,False,False
1_00545,1,valle,11,706.0,sandviken,bryggen,7,14.2,True,False
1_00437,1,valle,11,707.42,bryggen,kleppesto,10,10.9,True,False
1_00356,1,valle,11,707.57,kleppesto,sandviken,7,31.9,False,False
1_00303,1,valle,11,711.14,kleppesto,laksevag,8,34.7,False,False
1_00374,1,valle,11,711.77,laksevag,kleppesto,5,29.4,False,False
1_00305,1,valle,11,712.06,kleppesto,laksevag,8,32.9,False,False
1_00301,1,valle,11,715.47,kleppesto,laksevag,9,31.5,False,False
1_00467,1,valle,11,717.7,bryggen,laksevag,6,11.8,True,False
1_00436,1,valle,11,718.07,bryggen,kleppesto,5,18.3,True,False
1_00406,1,valle,11,719.0,laksevag,bryggen,13,17.0,True,False
1_00503,1,valle,12,720.62,bryggen,sandviken,7,10.3,True,False
1_00548,1,valle,12,723.34,sandviken,bryggen,10,12.4,True,False
1_00409,1,valle,12,724.24,laksevag,bryggen,12,11.4,True,False
1_00498,1,valle,12,724.84,bryggen,sandviken,12,12.4,True,False
1_00499,1,valle,12,724.98,bryggen,sandviken,12,15.2,True,False
1_00412,1,valle,12,730.18,laksevag,bryggen,6,19.9,True,False
1_00378,1,valle,12,730.78,laksevag,kleppesto,7,30.2,False,False
1_00410,1,valle,12,730.92,laksevag,bryggen,8,15.2,True,False
1_00337,1,valle,12,731.56,kleppesto,bryggen,6,12.4,True,False
1_00502,1,valle,12,732.92,bryggen,sandviken,10,18.4,True,False
1_00470,1,valle,12,732.93,bryggen,laksevag,12,15.5,True,False
1_00501,1,valle,12,733.31,bryggen,sandviken,10,14.5,True,False
1_00472,1,valle,12,734.36,bryggen,laksevag,10,16.4,True,False
1_00308,1,valle,12,735.8,kleppesto,laksevag,10,27.0,False,False
1_00335,1,valle,12,741.32,kleppesto,bryggen,6,11.1,True,False
1_00407,1,valle,12,746.87,laksevag,bryggen,7,16.3,True,False
1_00473,1,valle,12,747.13,bryggen,laksevag,7,14.9,True,False
1_00379,1,valle,12,747.75,laksevag,kleppesto,13,25.4,False,False
1_00441,1,valle,12,749.04,bryggen,kleppesto,8,10.5,True,False
1_00358,1,valle,12,749.14,kleppesto,sandviken,10,31.1,False,False
1_00360,1,valle,12,750.49,kleppesto,sandviken,9,31.2,False,False
1_00505,1,valle,12,754.51,bryggen,sandviken,8,15.1,True,False
1_00306,1,valle,12,757.4,kleppesto,laksevag,7,25.7,False,False
1_00339,1,valle,12,758.17,kleppesto,bryggen,4,11.1,True,False
1_00522,1,valle,12,759.35,sandviken,kleppesto,8,32.7,False,False
1_00523,1,valle,12,760.11,sandviken,kleppesto,6,30.4,False,False
1_00338,1,valle,12,763.01,kleppesto,bryggen,8,17.7,True,False
1_00380,1,valle,12,763.54,laksevag,kleppesto,5,30.1,False,False
1_00440,1,valle,12,764.25,bryggen,kleppesto,9,10.1,True,False
1_00359,1,valle,12,764.96,kleppesto,sandviken,13,28.2,False,False
1_00469,1,valle,12,765.37,bryggen,laksevag,11,13.7,True,False
1_00547,1,valle,12,767.1,sandviken,bryggen,7,17.1,True,False
1_00500,1,valle,12,769.11,bryggen,sandviken,6,19.2,True,False
1_00471,1,valle,12,769.39,bryggen,laksevag,5,16.6,True,False
1_00377,1,valle,12,770.01,laksevag,kleppesto,8,32.1,False,False
1_00336,1,valle,12,771.09,kleppesto,bryggen,13,18.0,True,False
1_00307,1,valle,12,771.76,kleppesto,laksevag,13,27.6,False,False
1_00408,1,valle,12,772.13,laksevag,bryggen,10,11.5,True,False
1_00361,1,valle,12,772.22,kleppesto,sandviken,13,31.2,False,False
1_00442,1,valle,12,776.07,bryggen,kleppesto,10,10.7,True,False
1_00411,1,valle,12,778.25,laksevag,bryggen,11,19.6,True,False
1_00504,1,valle,12,779.55,bryggen,sandviken,9,19.3,True,False
1_00530,1,valle,13,780.35,sandviken,laksevag,13,28.4,False,False
1_00479,1,valle,13,783.57,bryggen,laksevag,6,15.5,True,False
1_00425,1,valle,13,784.41,laksevag,sandviken,10,34.4,False,False
1_00549,1,valle,13,788.27,sandviken,bryggen,4,16.8,True,False
1_00383,1,valle,13,788.81,laksevag,kleppesto,10,29.8,False,False
1_00445,1,valle,13,789.85,bryggen,kleppesto,12,18.4,True,False
1_00474,1,valle,13,790.68,bryggen,laksevag,11,18.2,True,False
1_00415,1,valle,13,790.8,laksevag,bryggen,10,19.6,True,False
1_00312,1,valle,13,791.19,kleppesto,laksevag,9,27.4,False,False
1_00507,1,valle,13,793.23,bryggen,sandviken,5,14.0,True,False
1_00382,1,valle,13,795.26,laksevag,kleppesto,10,25.5,False,False
1_00343,1,valle,13,797.72,kleppesto,bryggen,8,13.4,True,False
1_00342,1,valle,13,798.2,kleppesto,bryggen,10,17.9,True,False
1_00313,1,valle,13,798.4,kleppesto,laksevag,13,28.0,False,False
1_00477,1,valle,13,800.14,bryggen,laksevag,8,12.8,True,False
1_00344,1,valle,13,802.75,kleppesto,bryggen,7,10.0,True,False
1_00475,1,valle,13,803.8,bryggen,laksevag,9,16.6,True,False
1_00506,1,valle,13,804.71,bryggen,sandviken,18,16.0,True,False
1_00478,1,valle,13,809.98,bryggen,laksevag,7,15.2,True,False
1_00508,1,valle,13,810.62,bryggen,sandviken,12,16.8,True,False
1_00476,1,valle,13,812.43,bryggen,laksevag,9,16.5,True,False
1_00384,1,valle,13,814.19,laksevag,kleppesto,9,32.2,False,False
1_00310,1,valle,13,817.36,kleppesto,laksevag,10,32.5,False,False
1_00381,1,valle,13,817.57,laksevag,kleppesto,11,32.0,False,False
1_00448,1,valle,13,819.11,bryggen,kleppesto,6,11.4,True,False
1_00309,1,valle,13,819.85,kleppesto,laksevag,5,28.8,False,False
1_00345,1,valle,13,821.06,kleppesto,bryggen,9,15.0,True,False
1_00443,1,valle,13,822.41,bryggen,kleppesto,7,12.2,True,False
1_00444,1,valle,13,823.84,bryggen,kleppesto,3,12.6,True,False
1_00341,1,valle,13,824.1,kleppesto,bryggen,5,16.7,True,False
1_00447,1,valle,13,824.38,bryggen,kleppesto,11,11.3,True,False
1_00446,1,valle,13,824.55,bryggen,kleppesto,10,12.0,True,False
1_00449,1,valle,13,825.56,bryggen,kleppesto,7,12.9,True,False
1_00414,1,valle,13,825.62,laksevag,bryggen,13,18.6,True,False
1_00551,1,valle,13,825.69,sandviken,bryggen,8,17.9,True,False
1_00311,1,valle,13,827.06,kleppesto,laksevag,14,34.0,False,False
1_00553,1,valle,13,827.81,sandviken,bryggen,11,18.2,True,False
1_00340,1,valle,13,829.34,kleppesto,bryggen,4,17.6,True,False
1_00552,1,valle,13,829.62,sandviken,bryggen,11,17.2,True,False
1_00424,1,valle,13,829.89,laksevag,sandviken,13,28.0,False,False
1_00413,1,valle,13,835.84,laksevag,bryggen,11,19.6,True,False
1_00362,1,valle,13,837.67,kleppesto,sandviken,6,30.8,False,False
1_00550,1,valle,13,838.49,sandviken,bryggen,6,17.8,True,False
1_00315,1,valle,14,840.91,kleppesto,laksevag,8,31.1,False,False
1_00481,1,valle,14,843.39,bryggen,laksevag,7,12.0,True,False
1_00350,1,valle,14,843.92,kleppesto,bryggen,11,17.2,True,False
1_00385,1,valle,14,848.51,laksevag,kleppesto,9,32.8,False,False
1_00532,1,valle,14,850.36,sandviken,laksevag,9,33.7,False,False
1_00363,1,valle,14,852.79,kleppesto,sandviken,8,26.4,False,False
1_00555,1,valle,14,853.2,sandviken,bryggen,10,16.9,True,False
1_00319,1,valle,14,853.55,kleppesto,laksevag,6,30.8,False,False
1_00556,1,valle,14,854.43,sandviken,bryggen,6,18.7,True,False
1_00513,1,valle,14,855.75,bryggen,sandviken,7,13.6,True,False
1_00554,1,valle,14,858.41,sandviken,bryggen,10,11.7,True,False
1_00557,1,valle,14,858.7,sandviken,bryggen,10,18.4,True,False
1_00318,1,valle,14,860.81,kleppesto,laksevag,6,27.0,False,False
1_00352,1,valle,14,861.22,kleppesto,bryggen,7,14.9,True,False
1_00450,1,valle,14,861.38,bryggen,kleppesto,8,18.5,True,False
1_00346,1,valle,14,862.65,kleppesto,bryggen,10,10.1,True,False
1_00524,1,valle,14,863.16,sandviken,kleppesto,9,26.9,False,False
1_00418,1,valle,14,863.96,laksevag,bryggen,8,10.4,True,False
1_00314,1,valle,14,864.19,kleppesto,laksevag,4,34.6,False,False
1_00349,1,valle,14,864.39,kleppesto,bryggen,10,19.0,True,False
1_00482,1,valle,14,867.17,bryggen,laksevag,11,17.6,True,False
1_00347,1,valle,14,867.37,kleppesto,bryggen,5,12.6,True,False
1_00558,1,valle,14,867.43,sandviken,bryggen,10,14.0,True,False
1_00454,1,valle,14,867.48,bryggen,kleppesto,7,16.2,True,False
1_00525,1,valle,14,869.41,sandviken,kleppesto,10,26.4,False,False
1_00483,1,valle,14,872.1,bryggen,laksevag,8,18.9,True,False
1_00348,1,valle,14,874.66,kleppesto,bryggen,8,14.1,True,False
1_00317,1,valle,14,875.61,kleppesto,laksevag,13,27.1,False,False
1_00509,1,valle,14,876.4,bryggen,sandviken,9,11.1,True,False
1_00455,1,valle,14,879.98,bryggen,kleppesto,12,12.3,True,False
1_00512,1,valle,14,880.03,bryggen,sandviken,14,16.5,True,False
1_00417,1,valle,14,880.51,laksevag,bryggen,8,18.1,True,False
1_00511,1,valle,14,881.99,bryggen,sandviken,10,11.7,True,False
1_00480,1,valle,14,882.1,bryggen,laksevag,13,10.5,True,False
1_00451,1,valle,14,882.75,bryggen,kleppesto,6,18.0,True,False
1_00364,1,valle,14,886.69,kleppesto,sandviken,12,33.1,False,False
1_00452,1,valle,14,887.66,bryggen,kleppesto,5,10.9,True,False
1_00386,1,valle,14,893.2,laksevag,kleppesto,9,28.7,False,False
1_00510,1,valle,14,893.75,bryggen,sandviken,14,17.0,True,False
1_00531,1,valle,14,895.07,sandviken,laksevag,12,25.4,False,False
1_00316,1,valle,14,896.23,kleppesto,laksevag,4,27.5,False,False
1_00351,1,valle,14,897.96,kleppesto,bryggen,9,19.8,True,False
1_00453,1,valle,14,899.37,bryggen,kleppesto,7,15.2,True,False
1_00416,1,valle,14,899.64,laksevag,bryggen,16,13.8,True,False
1_00565,1,tarde,15,900.23,kleppesto,bryggen,8,11.0,True,False
1_00718,1,tarde,15,900.25,bryggen,laksevag,4,19.0,True,False
1_00788,1,tarde,15,901.77,bryggen,sandviken,9,18.3,True,False
1_00844,1,tarde,15,903.81,sandviken,bryggen,11,17.6,True,False
1_00648,1,tarde,15,904.39,bryggen,kleppesto,10,14.6,True,False
1_00728,1,tarde,15,905.65,bryggen,laksevag,8,17.5,True,False
1_00640,1,tarde,15,907.03,bryggen,kleppesto,7,11.5,True,False
1_00629,1,tarde,15,909.12,bryggen,kleppesto,11,11.2,True,False
1_00633,1,tarde,15,909.27,bryggen,kleppesto,8,16.9,True,False
1_00585,1,tarde,15,909.41,laksevag,kleppesto,10,26.7,False,False
1_00713,1,tarde,15,912.09,bryggen,laksevag,9,16.1,True,False
1_00652,1,tarde,15,912.37,bryggen,kleppesto,7,12.6,True,False
1_00724,1,tarde,15,912.47,bryggen,laksevag,11,14.4,True,False
1_00646,1,tarde,15,912.47,bryggen,kleppesto,14,14.4,True,False
1_00602,1,tarde,15,912.78,laksevag,bryggen,11,16.3,True,False
1_00732,1,tarde,15,912.82,bryggen,laksevag,9,18.5,True,False
1_00797,1,tarde,15,913.92,bryggen,sandviken,8,19.7,True,False
1_00789,1,tarde,15,914.45,bryggen,sandviken,9,16.0,True,False
1_00733,1,tarde,15,915.11,bryggen,laksevag,10,13.4,True,False
1_00599,1,tarde,15,915.42,laksevag,bryggen,10,12.1,True,False
1_00801,1,tarde,15,915.53,bryggen,sandviken,10,16.1,True,False
1_00649,1,tarde,15,916.37,bryggen,kleppesto,11,12.9,True,False
1_00582,1,tarde,15,916.72,laksevag,kleppesto,11,30.9,False,False
1_00847,1,tarde,15,917.06,sandviken,bryggen,11,12.0,True,False
1_00835,1,tarde,15,917.64,sandviken,kleppesto,7,29.2,False,False
1_00637,1,tarde,15,917.83,bryggen,kleppesto,7,11.9,True,False
1_00630,1,tarde,15,918.19,bryggen,kleppesto,10,19.2,True,False
1_00793,1,tarde,15,918.39,bryggen,sandviken,10,19.9,True,False
1_00716,1,tarde,15,918.46,bryggen,laksevag,5,17.3,True,False
1_00730,1,tarde,15,918.66,bryggen,laksevag,6,14.8,True,False
1_00601,1,tarde,15,920.44,laksevag,bryggen,7,16.5,True,False
1_00626,1,tarde,15,922.02,bryggen,kleppesto,10,12.0,True,False
1_00651,1,tarde,15,922.11,bryggen,kleppesto,5,15.3,True,False
1_00725,1,tarde,15,922.7,bryggen,laksevag,7,13.1,True,False
1_00624,1,tarde,15,922.89,bryggen,kleppesto,5,16.0,True,False
1_00796,1,tarde,15,923.49,bryggen,sandviken,9,16.3,True,False
1_00723,1,tarde,15,923.75,bryggen,laksevag,6,12.6,True,False
1_00625,1,tarde,15,924.0,bryggen,kleppesto,12,12.0,True,False
1_00800,1,tarde,15,924.25,bryggen,sandviken,10,19.2,True,False
1_00574,1,tarde,15,924.26,kleppesto,sandviken,11,28.8,False,False
1_00795,1,tarde,15,924.4,bryggen,sandviken,4,12.6,True,False
1_00790,1,tarde,15,925.18,bryggen,sandviken,13,18.2,True,False
1_00799,1,tarde,15,925.45,bryggen,sandviken,11,10.7,True,False
1_00647,1,tarde,15,925.59,bryggen,kleppesto,10,18.1,True,False
1_00798,1,tarde,15,926.24,bryggen,sandviken,6,10.7,True,False
1_00727,1,tarde,15,926.26,bryggen,laksevag,13,12.9,True,False
1_00842,1,tarde,15,926.42,sandviken,laksevag,7,32.8,False,False
1_00581,1,tarde,15,926.68,laksevag,kleppesto,8,32.4,False,False
1_00583,1,tarde,15,926.87,laksevag,kleppesto,7,27.0,False,False
1_00721,1,tarde,15,927.84,bryggen,laksevag,14,16.1,True,False
1_00636,1,tarde,15,929.54,bryggen,kleppesto,8,18.0,True,False
1_00643,1,tarde,15,930.39,bryggen,kleppesto,10,10.1,True,False
1_00841,1,tarde,15,931.76,sandviken,laksevag,11,29.7,False,False
1_00600,1,tarde,15,931.84,laksevag,bryggen,8,14.5,True,False
1_00639,1,tarde,15,932.42,bryggen,kleppesto,8,16.6,True,False
1_00729,1,tarde,15,933.73,bryggen,laksevag,7,15.6,True,False
1_00623,1,tarde,15,934.66,bryggen,kleppesto,11,18.1,True,False
1_00584,1,tarde,15,935.23,laksevag,kleppesto,8,26.7,False,False
1_00617,1,tarde,15,935.39,laksevag,sandviken,9,33.2,False,False
1_00845,1,tarde,15,935.75,sandviken,bryggen,11,13.2,True,False
1_00731,1,tarde,15,936.29,bryggen,laksevag,9,13.8,True,False
1_00579,1,tarde,15,936.71,laksevag,kleppesto,6,29.0,False,False
1_00642,1,tarde,15,938.35,bryggen,kleppesto,8,16.8,True,False
1_00632,1,tarde,15,938.87,bryggen,kleppesto,8,14.2,True,False
1_00645,1,tarde,15,939.05,bryggen,kleppesto,9,19.9,True,False
1_00621,1,tarde,15,939.92,bryggen,kleppesto,8,10.0,True,False
1_00715,1,tarde,15,941.91,bryggen,laksevag,6,15.3,True,False
1_00635,1,tarde,15,942.42,bryggen,kleppesto,11,18.2,True,False
1_00559,1,tarde,15,943.03,kleppesto,laksevag,10,30.8,False,False
1_00786,1,tarde,15,943.21,bryggen,sandviken,11,16.0,True,False
1_00580,1,tarde,15,943.27,laksevag,kleppesto,7,25.5,False,False
1_00638,1,tarde,15,944.99,bryggen,kleppesto,6,17.0,True,False
1_00717,1,tarde,15,945.58,bryggen,laksevag,15,11.2,True,False
1_00722,1,tarde,15,946.01,bryggen,laksevag,6,12.1,True,False
1_00622,1,tarde,15,946.22,bryggen,kleppesto,10,18.9,True,False
1_00720,1,tarde,15,946.34,bryggen,laksevag,7,15.9,True,False
1_00726,1,tarde,15,946.69,bryggen,laksevag,6,17.4,True,False
1_00573,1,tarde,15,947.18,kleppesto,sandviken,6,34.7,False,False
1_00641,1,tarde,15,947.53,bryggen,kleppesto,8,10.6,True,False
1_00794,1,tarde,15,948.59,bryggen,sandviken,6,11.2,True,False
1_00784,1,tarde,15,948.72,bryggen,sandviken,5,16.4,True,False
1_00792,1,tarde,15,949.38,bryggen,sandviken,9,13.3,True,False
1_00627,1,tarde,15,949.98,bryggen,kleppesto,11,10.1,True,False
1_00598,1,tarde,15,950.1,laksevag,bryggen,10,18.3,True,False
1_00644,1,tarde,15,950.22,bryggen,kleppesto,10,17.1,True,False
1_00787,1,tarde,15,950.29,bryggen,sandviken,10,13.3,True,False
1_00631,1,tarde,15,951.41,bryggen,kleppesto,14,19.3,True,False
1_00791,1,tarde,15,951.62,bryggen,sandviken,8,13.0,True,False
1_00785,1,tarde,15,953.64,bryggen,sandviken,8,12.3,True,False
1_00719,1,tarde,15,954.16,bryggen,laksevag,7,19.5,True,False
1_00634,1,tarde,15,954.84,bryggen,kleppesto,12,18.7,True,False
1_00603,1,tarde,15,955.36,laksevag,bryggen,12,18.4,True,False
1_00714,1,tarde,15,955.96,bryggen,laksevag,5,15.4,True,False
1_00628,1,tarde,15,956.24,bryggen,kleppesto,10,19.7,True,False
1_00846,1,tarde,15,956.3,sandviken,bryggen,9,13.1,True,False
1_00566,1,tarde,15,956.85,kleppesto,bryggen,9,12.7,True,False
1_00848,1,tarde,15,957.97,sandviken,bryggen,11,16.9,True,False
1_00650,1,tarde,15,958.15,bryggen,kleppesto,8,14.0,True,False
1_00802,1,tarde,16,960.9,bryggen,sandviken,10,17.1,True,False
1_00836,1,tarde,16,962.65,sandviken,kleppesto,5,33.2,False,False
1_00588,1,tarde,16,963.19,laksevag,kleppesto,13,32.2,False,False
1_00589,1,tarde,16,963.98,laksevag,kleppesto,7,29.7,False,False
1_00609,1,tarde,16,964.26,laksevag,bryggen,8,13.2,True,False
1_00734,1,tarde,16,964.46,bryggen,laksevag,6,13.7,True,False
1_00739,1,tarde,16,964.78,bryggen,laksevag,10,13.5,True,False
1_00666,1,tarde,16,965.37,bryggen,kleppesto,9,12.5,True,False
1_00806,1,tarde,16,966.5,bryggen,sandviken,6,12.9,True,False
1_00754,1,tarde,16,968.31,bryggen,laksevag,6,16.6,True,False
1_00671,1,tarde,16,968.62,bryggen,kleppesto,7,15.1,True,False
1_00805,1,tarde,16,968.62,bryggen,sandviken,11,13.7,True,False
1_00814,1,tarde,16,968.83,bryggen,sandviken,8,12.9,True,False
1_00756,1,tarde,16,968.9,bryggen,laksevag,8,16.3,True,False
1_00576,1,tarde,16,969.22,kleppesto,sandviken,11,34.9,False,False
1_00758,1,tarde,16,969.81,bryggen,laksevag,8,12.9,True,False
1_00661,1,tarde,16,970.59,bryggen,kleppesto,11,11.0,True,False
1_00850,1,tarde,16,970.59,sandviken,bryggen,11,10.5,True,False
1_00659,1,tarde,16,970.81,bryggen,kleppesto,6,17.2,True,False
1_00843,1,tarde,16,971.31,sandviken,laksevag,9,34.6,False,False
1_00660,1,tarde,16,971.58,bryggen,kleppesto,11,15.3,True,False
1_00818,1,tarde,16,971.72,bryggen,sandviken,12,15.2,True,False
1_00604,1,tarde,16,972.99,laksevag,bryggen,12,14.7,True,False
1_00815,1,tarde,16,974.45,bryggen,sandviken,8,10.0,True,False
1_00750,1,tarde,16,975.33,bryggen,laksevag,10,14.7,True,False
1_00812,1,tarde,16,975.64,bryggen,sandviken,5,16.0,True,False
1_00567,1,tarde,16,975.83,kleppesto,bryggen,13,12.9,True,False
1_00749,1,tarde,16,976.32,bryggen,laksevag,14,13.2,True,False
1_00667,1,tarde,16,977.03,bryggen,kleppesto,3,19.4,True,False
1_00852,1,tarde,16,977.3,sandviken,bryggen,9,18.5,True,False
1_00618,1,tarde,16,977.49,laksevag,sandviken,10,33.1,False,False
1_00810,1,tarde,16,978.02,bryggen,sandviken,7,11.9,True,False
1_00665,1,tarde,16,978.37,bryggen,kleppesto,9,14.7,True,False
1_00744,1,tarde,16,978.75,bryggen,laksevag,6,10.1,True,False
1_00821,1,tarde,16,979.0,bryggen,sandviken,10,14.9,True,False
1_00817,1,tarde,16,979.78,bryggen,sandviken,10,12.5,True,False
1_00672,1,tarde,16,980.1,bryggen,kleppesto,7,11.8,True,False
1_00608,1,tarde,16,980.33,laksevag,bryggen,5,11.2,True,False
1_00586,1,tarde,16,980.94,laksevag,kleppesto,13,32.2,False,False
1_00753,1,tarde,16,981.93,bryggen,laksevag,8,12.0,True,False
1_00803,1,tarde,16,982.31,bryggen,sandviken,12,18.4,True,False
1_00560,1,tarde,16,982.85,kleppesto,laksevag,7,34.0,False,False
1_00657,1,tarde,16,983.38,bryggen,kleppesto,13,17.8,True,False
1_00669,1,tarde,16,983.81,bryggen,kleppesto,8,19.1,True,False
1_00605,1,tarde,16,984.19,laksevag,bryggen,8,11.4,True,False
1_00677,1,tarde,16,985.13,bryggen,kleppesto,14,17.7,True,False
1_00820,1,tarde,16,985.84,bryggen,sandviken,10,19.6,True,False
1_00736,1,tarde,16,985.98,bryggen,laksevag,6,15.1,True,False
1_00746,1,tarde,16,986.76,bryggen,laksevag,12,19.8,True,False
1_00738,1,tarde,16,987.71,bryggen,laksevag,14,15.9,True,False
1_00678,1,tarde,16,988.94,bryggen,kleppesto,6,12.0,True,False
1_00679,1,tarde,16,989.36,bryggen,kleppesto,6,11.0,True,False
1_00662,1,tarde,16,989.6,bryggen,kleppesto,10,11.2,True,False
1_00813,1,tarde,16,989.61,bryggen,sandviken,14,15.4,True,False
1_00747,1,tarde,16,989.87,bryggen,laksevag,4,16.9,True,False
1_00676,1,tarde,16,990.73,bryggen,kleppesto,7,13.3,True,False
1_00807,1,tarde,16,990.79,bryggen,sandviken,9,15.9,True,False
1_00619,1,tarde,16,990.87,laksevag,sandviken,9,26.9,False,False
1_00853,1,tarde,16,991.73,sandviken,bryggen,5,13.1,True,False
1_00804,1,tarde,16,992.47,bryggen,sandviken,10,10.0,True,False
1_00568,1,tarde,16,992.5,kleppesto,bryggen,9,11.4,True,False
1_00837,1,tarde,16,992.5,sandviken,kleppesto,10,31.6,False,False
1_00675,1,tarde,16,993.52,bryggen,kleppesto,16,14.2,True,False
1_00748,1,tarde,16,994.48,bryggen,laksevag,8,15.5,True,False
1_00575,1,tarde,16,994.54,kleppesto,sandviken,9,32.0,False,False
1_00655,1,tarde,16,995.15,bryggen,kleppesto,12,14.3,True,False
1_00822,1,tarde,16,995.84,bryggen,sandviken,7,15.5,True,False
1_00751,1,tarde,16,996.22,bryggen,laksevag,2,10.7,True,False
1_00673,1,tarde,16,996.98,bryggen,kleppesto,6,16.9,True,False
1_00737,1,tarde,16,997.32,bryggen,laksevag,12,15.2,True,False
1_00656,1,tarde,16,998.7,bryggen,kleppesto,11,18.0,True,False
1_00668,1,tarde,16,999.48,bryggen,kleppesto,9,13.8,True,False
1_00654,1,tarde,16,999.81,bryggen,kleppesto,8,12.7,True,False
1_00607,1,tarde,16,1000.07,laksevag,bryggen,8,17.9,True,False
1_00757,1,tarde,16,1000.75,bryggen,laksevag,12,18.1,True,False
1_00658,1,tarde,16,1001.02,bryggen,kleppesto,11,19.0,True,False
1_00663,1,tarde,16,1001.38,bryggen,kleppesto,5,10.9,True,False
1_00735,1,tarde,16,1002.18,bryggen,laksevag,11,19.5,True,False
1_00851,1,tarde,16,1003.75,sandviken,bryggen,5,15.9,True,False
1_00760,1,tarde,16,1004.36,bryggen,laksevag,7,10.1,True,False
1_00742,1,tarde,16,1004.4,bryggen,laksevag,11,15.3,True,False
1_00741,1,tarde,16,1005.24,bryggen,laksevag,8,19.8,True,False
1_00811,1,tarde,16,1005.77,bryggen,sandviken,7,10.4,True,False
1_00740,1,tarde,16,1006.72,bryggen,laksevag,10,17.6,True,False
1_00743,1,tarde,16,1007.45,bryggen,laksevag,9,18.7,True,False
1_00808,1,tarde,16,1007.74,bryggen,sandviken,11,14.0,True,False
1_00664,1,tarde,16,1008.21,bryggen,kleppesto,12,10.5,True,False
1_00674,1,tarde,16,1008.35,bryggen,kleppesto,5,15.4,True,False
1_00670,1,tarde,16,1008.77,bryggen,kleppesto,4,12.1,True,False
1_00819,1,tarde,16,1010.01,bryggen,sandviken,6,16.7,True,False
1_00761,1,tarde,16,1010.49,bryggen,laksevag,8,16.6,True,False
1_00838,1,tarde,16,1010.81,sandviken,kleppesto,8,31.0,False,False
1_00849,1,tarde,16,1010.92,sandviken,bryggen,11,13.6,True,False
1_00755,1,tarde,16,1011.38,bryggen,laksevag,11,13.6,True,False
1_00590,1,tarde,16,1011.66,laksevag,kleppesto,8,33.3,False,False
1_00606,1,tarde,16,1012.04,laksevag,bryggen,6,16.0,True,False
1_00587,1,tarde,16,1012.58,laksevag,kleppesto,11,30.7,False,False
1_00745,1,tarde,16,1012.94,bryggen,laksevag,9,15.9,True,False
1_00816,1,tarde,16,1013.27,bryggen,sandviken,9,14.4,True,False
1_00809,1,tarde,16,1014.43,bryggen,sandviken,12,14.1,True,False
1_00759,1,tarde,16,1016.45,bryggen,laksevag,11,17.1,True,False
1_00653,1,tarde,16,1017.58,bryggen,kleppesto,11,15.6,True,False
1_00752,1,tarde,16,1017.99,bryggen,laksevag,6,12.8,True,False
1_00577,1,tarde,16,1018.23,kleppesto,sandviken,14,34.1,False,False
1_00561,1,tarde,16,1019.31,kleppesto,laksevag,9,29.8,False,False
1_00697,1,tarde,17,1020.41,bryggen,kleppesto,12,15.8,True,False
1_00594,1,tarde,17,1020.97,laksevag,kleppesto,11,32.4,False,False
1_00772,1,tarde,17,1021.18,bryggen,laksevag,13,17.7,True,False
1_00688,1,tarde,17,1021.41,bryggen,kleppesto,6,13.8,True,False
1_00709,1,tarde,17,1021.57,bryggen,kleppesto,8,16.5,True,False
1_00680,1,tarde,17,1022.5,bryggen,kleppesto,11,13.1,True,False
1_00702,1,tarde,17,1023.01,bryggen,kleppesto,7,19.0,True,False
1_00705,1,tarde,17,1023.18,bryggen,kleppesto,11,10.4,True,False
1_00610,1,tarde,17,1023.7,laksevag,bryggen,7,16.3,True,False
1_00592,1,tarde,17,1023.81,laksevag,kleppesto,12,28.5,False,False
1_00578,1,tarde,17,1024.08,kleppesto,sandviken,10,25.6,False,False
1_00766,1,tarde,17,1024.39,bryggen,laksevag,14,14.0,True,False
1_00686,1,tarde,17,1025.56,bryggen,kleppesto,10,17.8,True,False
1_00706,1,tarde,17,1025.62,bryggen,kleppesto,11,13.9,True,False
1_00699,1,tarde,17,1026.53,bryggen,kleppesto,15,19.8,True,False
1_00593,1,tarde,17,1027.4,laksevag,kleppesto,14,32.0,False,False
1_00615,1,tarde,17,1027.47,laksevag,bryggen,9,16.4,True,False
1_00839,1,tarde,17,1027.83,sandviken,kleppesto,9,26.0,False,False
1_00762,1,tarde,17,1028.59,bryggen,laksevag,8,11.9,True,False
1_00691,1,tarde,17,1029.78,bryggen,kleppesto,6,13.5,True,False
1_00777,1,tarde,17,1030.21,bryggen,laksevag,7,13.0,True,False
1_00828,1,tarde,17,1032.66,bryggen,sandviken,8,17.3,True,False
1_00774,1,tarde,17,1033.35,bryggen,laksevag,7,13.5,True,False
1_00683,1,tarde,17,1033.97,bryggen,kleppesto,10,11.2,True,False
1_00765,1,tarde,17,1034.12,bryggen,laksevag,8,12.3,True,False
1_00564,1,tarde,17,1034.26,kleppesto,laksevag,12,27.0,False,False
1_00769,1,tarde,17,1035.99,bryggen,laksevag,9,11.2,True,False
